,Date,User,Tweet,Keyword
63,2022-11-08 21:15:00+00:00,kathmandupost,"Screening of newborn birth defects to be carried out at 27 hospitals

The Health Ministry says 21 babies born in every 1,000 die within one month of birth. Nepal has to reduce neonatal deaths to 12 by 2030 to meet its SDG target. https://t.co/EvElNGqHJ4 — by @arjunpoudeltkp",death
64,2023-02-13 04:55:00+00:00,kathmandupost,"Earthquake death toll tops 33,000, Turkey starts legal action

Building quality in a country that lies on several seismic fault lines has come into sharp focus in the aftermath of the quake.

https://t.co/cCs39glU30",death
65,2022-03-18 04:45:00+00:00,kathmandupost,"South Korea recorded a record 621,328 new daily Covid-19 cases and a daily record 429 deaths, authorities said on Thursday, as the country which once took an aggressive anti-pandemic approach is set to end Covid restrictions.

https://t.co/8dnvvTrC3t",death
66,2022-07-28 11:24:41+00:00,kathmandupost,"Nepal reports 710 new Covid-19 cases

Two new deaths were reported in the last 24 hours. Number of active cases stands at 4,236.

https://t.co/lSOiiyWBND",death
67,2022-01-13 11:07:07+00:00,kathmandupost,"Nepal reports 3,553 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,610 and the number of active cases stands at 14,340.

https://t.co/8tjbKcJqju",death
68,2022-12-15 07:28:46+00:00,kathmandupost,"Two rhinos found dead in Chitwan

The deaths of the rhinos has brought the total rhino deaths reported in the past five months to five.

https://t.co/jWGUlgRGrf",death
69,2023-04-20 17:15:00+00:00,kathmandupost,"OPINION: Growing obesity crisis

Obesity is a significant risk factor for cardiovascular diseases, the leading cause of death in Nepal. 

https://t.co/wnHapzdU1Q — by @DrishtiTimsina &amp; Rushel Chowhan",death
70,2022-01-16 12:08:56+00:00,kathmandupost,"Nepal reports 4,961 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,620 and the number of active cases stands at 25,680.

https://t.co/YMZM13Ii2Q",death
71,2023-05-06 07:45:00+00:00,kathmandupost,"Revisiting one of America’s darkest incidents

The book thoroughly describes George Floyd’s life, the circumstances surrounding his death and the aftermath of the tragedy.

https://t.co/sAXCOA3Njw — by Nishant Upreti",death
72,2022-02-08 11:10:02+00:00,kathmandupost,"Nepal reports 1,957 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,838 and the number of active cases stands at 36,181.

https://t.co/nUAkNr5CTM",death
73,2023-02-17 04:35:00+00:00,kathmandupost,"As accidents rise, concerns grow over safety of cooking gas cylinders

Burns hospital records show deaths of 33 people in cylinder blasts in the past three years. https://t.co/JXL83EXQye — by @AnupOjha7",death
