,Date,User,Tweet,Keyword
83,2014-07-02 04:18:01+00:00,kathmandupost,India agrees to rescue Nepalis from embattled cities of Iraq http://t.co/RZ20TOhSc3,rescue
84,2022-12-28 07:01:45+00:00,kathmandupost,"Rescue teams across nine provinces in the Philippines raced on Wednesday to try to locate 26 people missing after weekend rains, floods and landslides that have killed at least 25 people, in one of its deadliest weather events this year.

https://t.co/WVFzU7AfbW",rescue
85,2022-12-15 11:09:55+00:00,kathmandupost,"EU leaders head for tussle over rescue plans for industry

The discussion among 27 leaders in Brussels will be inconclusive, diplomats said.

https://t.co/EfdpeEbvAn",rescue
86,2020-07-13 01:19:28+00:00,kathmandupost,"Bad weather hampers rescue for victims of Sankhuwasabha landslide

Eleven people are missing while four have been rescued alive. The landslide has washed away nine houses. https://t.co/0Nni5ncnwD — by Dipendra Shakya",rescue
87,2016-02-29 03:45:14+00:00,kathmandupost,"Rs 23b spent on relief, rescue; of that more than Rs 7b spent to purchase warm clothes https://t.co/r23aObobUf https://t.co/ASDopxDVhE",rescue
88,2022-01-12 11:14:16+00:00,kathmandupost,"As famine stalks Afghanistan, West urged to rescue stricken economy

With millions of Afghans at risk of famine following the Taliban’s takeover, sanctions are complicating efforts to send aid and revive the economy.

https://t.co/PZy3p1d6EL",rescue
89,2021-07-06 12:15:00+00:00,kathmandupost,"There are no survivors after a plane carrying 28 people crashed in the far east of Russia on Tuesday, Russian news agencies cited rescue officials as saying.

https://t.co/WiSKPqRYfF",rescue
90,2020-04-01 12:15:43+00:00,kathmandupost,"Thousands of Nepalis stranded in India lockdown urge their government to rescue them

Foreign Minister Gyawali has said Nepal-India border crossings will not be opened to let in returning Nepalis. https://t.co/ZXWnxTh2fg — by @anilkathmandu",rescue
91,2021-06-18 17:15:00+00:00,kathmandupost,"Floods, landslides inflict damage and disruptions in various districts

Power and communication outages snag relief and rescue work in Melamchi and Helambu areas.

https://t.co/PNHyCU7BMo — by Anish Tiwari",rescue
92,2017-03-05 02:31:57+00:00,kathmandupost,"Police rescue 3, arrest abductors after gunfight

https://t.co/HDEadl67eS https://t.co/9Sm9gq7J0O",rescue
93,2020-03-11 22:54:00+00:00,kathmandupost,"Helicopter rescue programme for pregnant women effective in Gandaki Province

https://t.co/n5NrhKX1tS — by Pratiksha Kafle",rescue
94,2020-05-25 06:10:00+00:00,kathmandupost,"Nepali Congress-formed economic task force suggests smaller budget amid Covid-19 crisis

The committee also suggested a number of measures to rescue the economy marred by the Covid-19 pandemic

https://t.co/Wxi2BpQDQq — by @journoprithvi",rescue
95,2020-05-06 09:06:00+00:00,kathmandupost,"No time to lose in bringing Nepalis home

It is shameful that it has taken over a month for the government to begin talking about rescue flights.

Read today's editorial https://t.co/zkbRLrdE5w",rescue
96,2017-09-15 21:15:01+00:00,kathmandupost,"Home Minister says there are no boats to rescue flood victims; what did we do with all of that climate money then?

https://t.co/KHVhBecUzz",rescue
97,2015-05-09 13:10:30+00:00,kathmandupost,Avalanche halts rescue works in Langtang http://t.co/hfxCTZ7AkS,rescue
98,2014-08-04 09:16:48+00:00,kathmandupost,Rescue workers pull a body from debris of Sindhupalchowk landslide Monday.Seventeen more bodies were recovered today. http://t.co/ehSF4qoPzx,rescue
99,2016-06-02 06:05:07+00:00,kathmandupost,"188 street children rescued by govt under it’s ambitious programme “Rescue and Rehabilitate Street Children”

https://t.co/QSXmoBWe0g",rescue
100,2023-04-26 05:45:00+00:00,kathmandupost,"Lack of animal rescue centre hinders wildlife control operations

There have been incidents where captured wild animals have died due to the absence of a skilled rescue team and a proper infirmary in Kanchanpur.

https://t.co/90ASR2fA9M — by Bhawani Bhatta",rescue
101,2023-01-15 10:56:49+00:00,kathmandupost,"UPDATE: 68 bodies recovered from Yeti Airlines crash site so far

Rescuers are searching for four remaining bodies from the Seti gorge where the plane crashed, informed TIA’s Rescue Co-ordination Centre.

https://t.co/67Cg8zRmiS",rescue
102,2016-09-08 14:12:33+00:00,kathmandupost,"30 Nepali migrants stranded in UAE appeal for rescue

https://t.co/GLN1xrvkBr https://t.co/maWzm560Jf",rescue
103,2015-05-04 03:00:08+00:00,kathmandupost,Govt prepares to send back rescue teams #NepalQuake http://t.co/xkoI4IK5La,rescue
104,2015-04-26 03:09:54+00:00,kathmandupost,"Canada announces $ 5 million for emergency relief programmes; Russia to sent a rescue team, to land later on today. #NepalEarthquake #Nepal",rescue
105,2018-09-01 04:30:00+00:00,kathmandupost,"Fake rescue: Government eliminates dubious emergency operators, @sangamprasai

https://t.co/LTEUUtGMKD",rescue
106,2023-03-12 05:22:31+00:00,kathmandupost,"At least five die in Sindhuli bus accident

A rescue operation is underway and the details of the mishap are awaited.

https://t.co/qD7RWCjXo6",rescue
